benchmark,source_path,source_sha256,row_file,row_file_sha256,split_mode,seed,fold,split_file,split_file_sha256,n_rows,n_train,n_test,train_retention_after_purge,target_overlap_rate,exact_ligand_overlap_rate,scaffold_overlap_rate,exact_pair_overlap_rate,pair_scaffold_overlap_rate,family_overlap_rate,n_train_targets,n_test_targets,n_train_families,n_test_families,temporal_cutoff_year,document_source_overlap_rate,assay_source_overlap_rate,train_max_year,test_min_year
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,4,2,splits/tkde_protocol/moleculeace_target_family_seed4_fold2.npz,2ccbfff8c66b171fd7ec8cd57429eed96da942ff6512522770e8286dd6c25a36,79749,65035,14714,1.0,0.0,0.0025146119342123146,0.01868968329482126,0.0010194372706266142,0.011281772461601195,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,4,2,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed4_fold2.npz,11fa255dadecf91d8176f9d37ed063b4dc2a7d528c800203be2c5d5587d67a9f,79749,64383,14714,0.9899746290458984,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,4,3,splits/tkde_protocol/moleculeace_target_family_seed4_fold3.npz,3bb1a729f210a5d070f013241693eaf35ac5422a48be30d695dae2ee087f1948,79749,69397,10352,1.0,0.0,0.1662480680061824,0.22662287480680063,0.07341576506955177,0.16576506955177744,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,4,3,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed4_fold3.npz,0fcd50758d4f2fbe23ce8c5e8006ad5222a156b55f8433efbad1bf245e463543,79749,66646,10352,0.9603585169387726,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,4,4,splits/tkde_protocol/moleculeace_target_family_seed4_fold4.npz,52b4a629c4608896bb8014ef4bc9310a656f4874396e82995b529b99a3103582,79749,69651,10098,1.0,0.0,0.2222222222222222,0.2905525846702317,0.11220043572984749,0.23984947514359278,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,4,4,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed4_fold4.npz,fd7b519fa5a1f16ef13034eca81df788dfdc6d611ec94f6a668fca8182e088db,79749,66317,10098,0.9521327762702617,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,6.0,4.0,,,,,
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,0,0,splits/tkde_protocol/chembl_raw_target_family_seed0_fold0.npz,9984023ef5c7efbf43370bc18ab55f34416762eb1b06486c1acc0581d651ca6b,11885,8825,3060,1.0,0.0,0.03202614379084967,0.04379084967320261,0.01568627450980392,0.03398692810457516,,,,,,-1.0,0.04738562091503268,0.0,2023.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,0,0,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed0_fold0.npz,c2ab86d79166d012d6f804fd1393998978dfa89de419e930f3c0f6702238939c,11885,8495,3060,0.9626062322946176,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,0,0,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed0_fold0.npz,7da703299113fc4291e031f700cad2864d41cae4a59199b85471a8dd031ec560,11885,4874,5265,0.7844841461451795,0.5910731244064578,0.0,0.0,0.0,0.0,,,,,,2004.0,0.0,0.0,2004.0,2005.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,0,1,splits/tkde_protocol/chembl_raw_target_family_seed0_fold1.npz,ebfe61d1a18b46565a3da2206b5d3e567bc41b30f40e4a43882f5b2c3840965d,11885,9534,2351,1.0,0.0,0.09655465759251382,0.11356869417269247,0.04423649510846448,0.09740535942152276,,,,,,-1.0,0.10421097405359421,0.0,2023.0,1986.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,0,1,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed0_fold1.npz,f5b494e542aff00f8bc2a59ffe2c839eff9448c6cbfcbec988a1b17aee326673,11885,9326,2351,0.9781833438221104,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1986.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,0,1,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed0_fold1.npz,5396a6d82fe4b868f9397313762ca41a96e1b1e918308fb2d64564cec5c1005b,11885,7268,3338,0.8928746928746929,0.38286399041342123,0.0,0.0,0.0,0.0,,,,,,2007.0,0.0,0.0,2007.0,2008.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,0,2,splits/tkde_protocol/chembl_raw_target_family_seed0_fold2.npz,f807df162da392132789f32cc1b5bb8380d434e1c0681817332c9973f5f8d446,11885,9064,2821,1.0,0.0,0.058135412974122655,0.1152073732718894,0.02623183268344559,0.10173697270471464,,,,,,-1.0,0.06735200283587381,0.0,2015.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,0,2,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed0_fold2.npz,e69c881a6f9f4054f30b58a9951e0f28bef94764b8cae1dc35c7dea0ce9bbdff,11885,8591,2821,0.9478155339805825,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2015.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,0,2,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed0_fold2.npz,af2c53faa5f33bb418a52d6b1396cd60009485ed7ce7ea5ee84b57316f1e83e8,11885,8007,2603,0.9021971830985915,0.4110641567422205,0.0,0.0,0.0,0.0,,,,,,2009.0,0.0,0.0,2009.0,2010.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,0,3,splits/tkde_protocol/chembl_raw_target_family_seed0_fold3.npz,806875190bb38aca3d006597a1c2793f7fc708fe77235cc9d4aadaef528bb1cb,11885,10082,1803,1.0,0.0,0.13754853022739877,0.1913477537437604,0.04991680532445923,0.14864115363283417,,,,,,-1.0,0.19633943427620631,0.0,2023.0,1994.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,0,3,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed0_fold3.npz,04da50e93bae8a11d2d6b69bcee7d39dcab0c2aba1ed6d2ec69cdf88848e0a6a,11885,9575,1803,0.9497123586589963,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1994.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,0,3,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed0_fold3.npz,5d489b46b5be6a9ab6d319563601056e95cecd14cbfeb55850ea58b418fec9ab,11885,9390,1869,0.9772088666874805,0.39646869983948635,0.0,0.0,0.0,0.0,,,,,,2011.0,0.0,0.0,2011.0,2012.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,0,4,splits/tkde_protocol/chembl_raw_target_family_seed0_fold4.npz,92cb4934aa212f41b99488fcd7780fc387d592d5017aeae7b5247ac2f7e0f486,11885,10035,1850,1.0,0.0,0.14702702702702702,0.19297297297297297,0.057297297297297295,0.1535135135135135,,,,,,-1.0,0.18432432432432433,0.0,2023.0,1990.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,0,4,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed0_fold4.npz,b74ef8089b1f755c809dc10536a141537c8e14861ab483fada9d79c4727b2af5,11885,9457,1850,0.9424015944195316,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1990.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,0,4,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed0_fold4.npz,13fd0b64f5627efa5377b77651fc6e82a9dd5c0bb1de2d92479a4261d607aaba,11885,9977,1277,0.9780413684932849,1.0,0.0,0.0,0.0,0.0,,,,,,2014.0,0.0,0.0,2014.0,2015.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,1,0,splits/tkde_protocol/chembl_raw_target_family_seed1_fold0.npz,9984023ef5c7efbf43370bc18ab55f34416762eb1b06486c1acc0581d651ca6b,11885,8825,3060,1.0,0.0,0.03202614379084967,0.04379084967320261,0.01568627450980392,0.03398692810457516,,,,,,-1.0,0.04738562091503268,0.0,2023.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,1,0,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed1_fold0.npz,c2ab86d79166d012d6f804fd1393998978dfa89de419e930f3c0f6702238939c,11885,8495,3060,0.9626062322946176,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,1,0,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed1_fold0.npz,7da703299113fc4291e031f700cad2864d41cae4a59199b85471a8dd031ec560,11885,4874,5265,0.7844841461451795,0.5910731244064578,0.0,0.0,0.0,0.0,,,,,,2004.0,0.0,0.0,2004.0,2005.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,1,1,splits/tkde_protocol/chembl_raw_target_family_seed1_fold1.npz,ebfe61d1a18b46565a3da2206b5d3e567bc41b30f40e4a43882f5b2c3840965d,11885,9534,2351,1.0,0.0,0.09655465759251382,0.11356869417269247,0.04423649510846448,0.09740535942152276,,,,,,-1.0,0.10421097405359421,0.0,2023.0,1986.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,1,1,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed1_fold1.npz,f5b494e542aff00f8bc2a59ffe2c839eff9448c6cbfcbec988a1b17aee326673,11885,9326,2351,0.9781833438221104,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1986.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,1,1,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed1_fold1.npz,5396a6d82fe4b868f9397313762ca41a96e1b1e918308fb2d64564cec5c1005b,11885,7268,3338,0.8928746928746929,0.38286399041342123,0.0,0.0,0.0,0.0,,,,,,2007.0,0.0,0.0,2007.0,2008.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,1,2,splits/tkde_protocol/chembl_raw_target_family_seed1_fold2.npz,f807df162da392132789f32cc1b5bb8380d434e1c0681817332c9973f5f8d446,11885,9064,2821,1.0,0.0,0.058135412974122655,0.1152073732718894,0.02623183268344559,0.10173697270471464,,,,,,-1.0,0.06735200283587381,0.0,2015.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,1,2,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed1_fold2.npz,e69c881a6f9f4054f30b58a9951e0f28bef94764b8cae1dc35c7dea0ce9bbdff,11885,8591,2821,0.9478155339805825,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2015.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,1,2,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed1_fold2.npz,af2c53faa5f33bb418a52d6b1396cd60009485ed7ce7ea5ee84b57316f1e83e8,11885,8007,2603,0.9021971830985915,0.4110641567422205,0.0,0.0,0.0,0.0,,,,,,2009.0,0.0,0.0,2009.0,2010.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,1,3,splits/tkde_protocol/chembl_raw_target_family_seed1_fold3.npz,806875190bb38aca3d006597a1c2793f7fc708fe77235cc9d4aadaef528bb1cb,11885,10082,1803,1.0,0.0,0.13754853022739877,0.1913477537437604,0.04991680532445923,0.14864115363283417,,,,,,-1.0,0.19633943427620631,0.0,2023.0,1994.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,1,3,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed1_fold3.npz,04da50e93bae8a11d2d6b69bcee7d39dcab0c2aba1ed6d2ec69cdf88848e0a6a,11885,9575,1803,0.9497123586589963,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1994.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,1,3,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed1_fold3.npz,5d489b46b5be6a9ab6d319563601056e95cecd14cbfeb55850ea58b418fec9ab,11885,9390,1869,0.9772088666874805,0.39646869983948635,0.0,0.0,0.0,0.0,,,,,,2011.0,0.0,0.0,2011.0,2012.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,1,4,splits/tkde_protocol/chembl_raw_target_family_seed1_fold4.npz,92cb4934aa212f41b99488fcd7780fc387d592d5017aeae7b5247ac2f7e0f486,11885,10035,1850,1.0,0.0,0.14702702702702702,0.19297297297297297,0.057297297297297295,0.1535135135135135,,,,,,-1.0,0.18432432432432433,0.0,2023.0,1990.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,1,4,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed1_fold4.npz,b74ef8089b1f755c809dc10536a141537c8e14861ab483fada9d79c4727b2af5,11885,9457,1850,0.9424015944195316,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1990.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,1,4,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed1_fold4.npz,13fd0b64f5627efa5377b77651fc6e82a9dd5c0bb1de2d92479a4261d607aaba,11885,9977,1277,0.9780413684932849,1.0,0.0,0.0,0.0,0.0,,,,,,2014.0,0.0,0.0,2014.0,2015.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,2,0,splits/tkde_protocol/chembl_raw_target_family_seed2_fold0.npz,9984023ef5c7efbf43370bc18ab55f34416762eb1b06486c1acc0581d651ca6b,11885,8825,3060,1.0,0.0,0.03202614379084967,0.04379084967320261,0.01568627450980392,0.03398692810457516,,,,,,-1.0,0.04738562091503268,0.0,2023.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,2,0,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed2_fold0.npz,c2ab86d79166d012d6f804fd1393998978dfa89de419e930f3c0f6702238939c,11885,8495,3060,0.9626062322946176,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,2,0,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed2_fold0.npz,7da703299113fc4291e031f700cad2864d41cae4a59199b85471a8dd031ec560,11885,4874,5265,0.7844841461451795,0.5910731244064578,0.0,0.0,0.0,0.0,,,,,,2004.0,0.0,0.0,2004.0,2005.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,2,1,splits/tkde_protocol/chembl_raw_target_family_seed2_fold1.npz,ebfe61d1a18b46565a3da2206b5d3e567bc41b30f40e4a43882f5b2c3840965d,11885,9534,2351,1.0,0.0,0.09655465759251382,0.11356869417269247,0.04423649510846448,0.09740535942152276,,,,,,-1.0,0.10421097405359421,0.0,2023.0,1986.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,2,1,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed2_fold1.npz,f5b494e542aff00f8bc2a59ffe2c839eff9448c6cbfcbec988a1b17aee326673,11885,9326,2351,0.9781833438221104,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2023.0,1986.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,2,1,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed2_fold1.npz,5396a6d82fe4b868f9397313762ca41a96e1b1e918308fb2d64564cec5c1005b,11885,7268,3338,0.8928746928746929,0.38286399041342123,0.0,0.0,0.0,0.0,,,,,,2007.0,0.0,0.0,2007.0,2008.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,target_family,2,2,splits/tkde_protocol/chembl_raw_target_family_seed2_fold2.npz,f807df162da392132789f32cc1b5bb8380d434e1c0681817332c9973f5f8d446,11885,9064,2821,1.0,0.0,0.058135412974122655,0.1152073732718894,0.02623183268344559,0.10173697270471464,,,,,,-1.0,0.06735200283587381,0.0,2015.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,family_scaffold_source_purged,2,2,splits/tkde_protocol/chembl_raw_family_scaffold_source_purged_seed2_fold2.npz,e69c881a6f9f4054f30b58a9951e0f28bef94764b8cae1dc35c7dea0ce9bbdff,11885,8591,2821,0.9478155339805825,0.0,0.0,0.0,0.0,0.0,,,,,,-1.0,0.0,0.0,2015.0,1992.0
chembl_raw,data/chembl_raw_moleculeace_target_pairs.csv,e1a7728bc19e231102123ef33d0c86c9497d05a8de9dad4b06b37036a952c02f,splits/tkde_protocol/chembl_raw_rows.csv,fe6bc0302771805ade78055eb782bb02b30fce1377926c064b7c461e1c0707bd,temporal_scaffold_source_purged,2,2,splits/tkde_protocol/chembl_raw_temporal_scaffold_source_purged_seed2_fold2.npz,af2c53faa5f33bb418a52d6b1396cd60009485ed7ce7ea5ee84b57316f1e83e8,11885,8007,2603,0.9021971830985915,0.4110641567422205,0.0,0.0,0.0,0.0,,,,,,2009.0,0.0,0.0,2009.0,2010.0
